source	metaedge	target
Compound::DB00550	CtD	Disease::DOID:12361
Compound::DB00762	CtD	Disease::DOID:2531
Compound::DB00655	CtD	Disease::DOID:10283
Compound::DB00541	CtD	Disease::DOID:263
Compound::DB00736	CtD	Disease::DOID:9206
Compound::DB00970	CtD	Disease::DOID:1115
Compound::DB00341	CtD	Disease::DOID:4481
Compound::DB01197	CtD	Disease::DOID:10763
Compound::DB01042	CtD	Disease::DOID:2531
Compound::DB01261	CtD	Disease::DOID:9352
Compound::DB00195	CtD	Disease::DOID:10763
Compound::DB00959	CtD	Disease::DOID:7148
Compound::DB01014	CtD	Disease::DOID:8778
Compound::DB00262	CtD	Disease::DOID:3070
Compound::DB00396	CtD	Disease::DOID:363
Compound::DB00773	CtD	Disease::DOID:1324
Compound::DB00361	CtD	Disease::DOID:2531
Compound::DB00762	CtD	Disease::DOID:10534
Compound::DB00741	CtD	Disease::DOID:3310
Compound::DB01005	CtD	Disease::DOID:2531
Compound::DB00710	CtD	Disease::DOID:11476
Compound::DB00331	CtD	Disease::DOID:14221
Compound::DB00421	CtD	Disease::DOID:10763
Compound::DB00851	CtD	Disease::DOID:2531
Compound::DB00718	CtD	Disease::DOID:2043
Compound::DB00966	CtD	Disease::DOID:3393
Compound::DB01131	CtD	Disease::DOID:12365
Compound::DB00227	CtD	Disease::DOID:1936
Compound::DB00273	CtD	Disease::DOID:1826
Compound::DB00322	CtD	Disease::DOID:10534
Compound::DB00851	CtD	Disease::DOID:4045
Compound::DB00177	CtD	Disease::DOID:10763
Compound::DB00958	CtD	Disease::DOID:363
Compound::DB00959	CtD	Disease::DOID:9008
Compound::DB00773	CtD	Disease::DOID:2531
Compound::DB00262	CtD	Disease::DOID:1319
Compound::DB00839	CtD	Disease::DOID:9352
Compound::DB04572	CtD	Disease::DOID:1115
Compound::DB00394	CtD	Disease::DOID:2841
Compound::DB01274	CtD	Disease::DOID:3083
Compound::DB00958	CtD	Disease::DOID:2174
Compound::DB01124	CtD	Disease::DOID:9352
Compound::DB00262	CtD	Disease::DOID:0060073
Compound::DB00949	CtD	Disease::DOID:1826
Compound::DB00515	CtD	Disease::DOID:2998
Compound::DB00591	CtD	Disease::DOID:8893
Compound::DB00997	CtD	Disease::DOID:10534
Compound::DB00313	CtD	Disease::DOID:1826
Compound::DB00672	CtD	Disease::DOID:9352
Compound::DB01234	CtD	Disease::DOID:9074
Compound::DB00178	CtD	Disease::DOID:9352
Compound::DB01248	CtD	Disease::DOID:4159
Compound::DB00445	CtD	Disease::DOID:1781
Compound::DB00373	CtD	Disease::DOID:6364
Compound::DB01234	CtD	Disease::DOID:7147
Compound::DB01590	CtD	Disease::DOID:263
Compound::DB00620	CtD	Disease::DOID:9074
Compound::DB00471	CtD	Disease::DOID:2841
Compound::DB00773	CtD	Disease::DOID:10283
Compound::DB01013	CtD	Disease::DOID:8893
Compound::DB01064	CtD	Disease::DOID:2841
Compound::DB01162	CtD	Disease::DOID:10763
Compound::DB00977	CtD	Disease::DOID:10283
Compound::DB00688	CtD	Disease::DOID:9074
Compound::DB00882	CtD	Disease::DOID:14227
Compound::DB01229	CtD	Disease::DOID:1324
Compound::DB00716	CtD	Disease::DOID:2841
Compound::DB00773	CtD	Disease::DOID:1115
Compound::DB01041	CtD	Disease::DOID:2531
Compound::DB00675	CtD	Disease::DOID:1793
Compound::DB01200	CtD	Disease::DOID:9352
Compound::DB00484	CtD	Disease::DOID:1686
Compound::DB01132	CtD	Disease::DOID:9352
Compound::DB08865	CtD	Disease::DOID:1324
Compound::DB00659	CtD	Disease::DOID:0050741
Compound::DB00277	CtD	Disease::DOID:2841
Compound::DB00620	CtD	Disease::DOID:7148
Compound::DB01005	CtD	Disease::DOID:1319
Compound::DB01168	CtD	Disease::DOID:2531
Compound::DB00553	CtD	Disease::DOID:2531
Compound::DB00958	CtD	Disease::DOID:5041
Compound::DB00441	CtD	Disease::DOID:11054
Compound::DB00443	CtD	Disease::DOID:7147
Compound::DB01075	CtD	Disease::DOID:3310
Compound::DB01586	CtD	Disease::DOID:12236
Compound::DB00995	CtD	Disease::DOID:9008
Compound::DB01115	CtD	Disease::DOID:10763
Compound::DB00620	CtD	Disease::DOID:2531
Compound::DB00286	CtD	Disease::DOID:10283
Compound::DB01203	CtD	Disease::DOID:10763
Compound::DB00959	CtD	Disease::DOID:3310
Compound::DB00762	CtD	Disease::DOID:219
Compound::DB01259	CtD	Disease::DOID:1612
Compound::DB01409	CtD	Disease::DOID:2841
Compound::DB01222	CtD	Disease::DOID:2841
Compound::DB05812	CtD	Disease::DOID:10283
Compound::DB00701	CtD	Disease::DOID:635
Compound::DB00709	CtD	Disease::DOID:2043
Compound::DB00570	CtD	Disease::DOID:11934
Compound::DB01656	CtD	Disease::DOID:3083
Compound::DB00985	CtD	Disease::DOID:3310
Compound::DB01409	CtD	Disease::DOID:3083
Compound::DB00177	CtD	Disease::DOID:9352
Compound::DB00563	CtD	Disease::DOID:4045
Compound::DB06777	CtD	Disease::DOID:12236
Compound::DB00622	CtD	Disease::DOID:10763
Compound::DB01136	CtD	Disease::DOID:10763
Compound::DB00997	CtD	Disease::DOID:1192
Compound::DB00997	CtD	Disease::DOID:1793
Compound::DB00244	CtD	Disease::DOID:8778
Compound::DB00970	CtD	Disease::DOID:1909
Compound::DB00563	CtD	Disease::DOID:2531
Compound::DB00764	CtD	Disease::DOID:2841
Compound::DB01029	CtD	Disease::DOID:9352
Compound::DB01003	CtD	Disease::DOID:2841
Compound::DB00398	CtD	Disease::DOID:263
Compound::DB00800	CtD	Disease::DOID:10763
Compound::DB00620	CtD	Disease::DOID:4481
Compound::DB00563	CtD	Disease::DOID:2998
Compound::DB00629	CtD	Disease::DOID:10763
Compound::DB00441	CtD	Disease::DOID:263
Compound::DB00774	CtD	Disease::DOID:10763
Compound::DB00782	CtD	Disease::DOID:4989
Compound::DB00571	CtD	Disease::DOID:6364
Compound::DB00630	CtD	Disease::DOID:11476
Compound::DB01024	CtD	Disease::DOID:418
Compound::DB01248	CtD	Disease::DOID:1612
Compound::DB00987	CtD	Disease::DOID:2531
Compound::DB00938	CtD	Disease::DOID:2841
Compound::DB01204	CtD	Disease::DOID:2531
Compound::DB00999	CtD	Disease::DOID:10763
Compound::DB00620	CtD	Disease::DOID:8893
Compound::DB00958	CtD	Disease::DOID:2394
Compound::DB00480	CtD	Disease::DOID:2531
Compound::DB01204	CtD	Disease::DOID:10283
Compound::DB00443	CtD	Disease::DOID:9008
Compound::DB00627	CtD	Disease::DOID:3393
Compound::DB00563	CtD	Disease::DOID:9008
Compound::DB00359	CtD	Disease::DOID:12365
Compound::DB00700	CtD	Disease::DOID:3393
Compound::DB01248	CtD	Disease::DOID:1324
Compound::DB00305	CtD	Disease::DOID:10534
Compound::DB01006	CtD	Disease::DOID:1612
Compound::DB00958	CtD	Disease::DOID:2998
Compound::DB00997	CtD	Disease::DOID:1115
Compound::DB00947	CtD	Disease::DOID:1612
Compound::DB01181	CtD	Disease::DOID:2994
Compound::DB00563	CtD	Disease::DOID:418
Compound::DB00635	CtD	Disease::DOID:3083
Compound::DB00544	CtD	Disease::DOID:1793
Compound::DB00997	CtD	Disease::DOID:1781
Compound::DB00983	CtD	Disease::DOID:2841
Compound::DB00187	CtD	Disease::DOID:10763
Compound::DB00421	CtD	Disease::DOID:12930
Compound::DB00958	CtD	Disease::DOID:11054
Compound::DB00443	CtD	Disease::DOID:4481
Compound::DB00977	CtD	Disease::DOID:11476
Compound::DB00851	CtD	Disease::DOID:1192
Compound::DB00169	CtD	Disease::DOID:8893
Compound::DB00959	CtD	Disease::DOID:2841
Compound::DB00776	CtD	Disease::DOID:1826
Compound::DB00126	CtD	Disease::DOID:10283
Compound::DB00795	CtD	Disease::DOID:8778
Compound::DB00544	CtD	Disease::DOID:11054
Compound::DB00443	CtD	Disease::DOID:8893
Compound::DB00180	CtD	Disease::DOID:2841
Compound::DB00291	CtD	Disease::DOID:2394
Compound::DB00563	CtD	Disease::DOID:7147
Compound::DB00258	CtD	Disease::DOID:11476
Compound::DB01196	CtD	Disease::DOID:10283
Compound::DB00313	CtD	Disease::DOID:6364
Compound::DB00153	CtD	Disease::DOID:7148
Compound::DB00444	CtD	Disease::DOID:0060073
Compound::DB02300	CtD	Disease::DOID:8893
Compound::DB00970	CtD	Disease::DOID:363
Compound::DB00264	CtD	Disease::DOID:10763
Compound::DB06287	CtD	Disease::DOID:263
Compound::DB01181	CtD	Disease::DOID:2998
Compound::DB00552	CtD	Disease::DOID:2531
Compound::DB01185	CtD	Disease::DOID:1612
Compound::DB00973	CtD	Disease::DOID:3393
Compound::DB00290	CtD	Disease::DOID:0060073
Compound::DB00799	CtD	Disease::DOID:8893
Compound::DB00563	CtD	Disease::DOID:0060073
Compound::DB00722	CtD	Disease::DOID:12930
Compound::DB01001	CtD	Disease::DOID:2841
Compound::DB00515	CtD	Disease::DOID:1192
Compound::DB00014	CtD	Disease::DOID:10283
Compound::DB00539	CtD	Disease::DOID:1612
Compound::DB00773	CtD	Disease::DOID:2994
Compound::DB01268	CtD	Disease::DOID:1793
Compound::DB00436	CtD	Disease::DOID:10763
Compound::DB01156	CtD	Disease::DOID:9970
Compound::DB00909	CtD	Disease::DOID:1826
Compound::DB00958	CtD	Disease::DOID:1319
Compound::DB00275	CtD	Disease::DOID:3393
Compound::DB01234	CtD	Disease::DOID:2841
Compound::DB00445	CtD	Disease::DOID:1115
Compound::DB00091	CtD	Disease::DOID:1312
Compound::DB01229	CtD	Disease::DOID:263
Compound::DB00575	CtD	Disease::DOID:10763
Compound::DB02546	CtD	Disease::DOID:2531
Compound::DB00449	CtD	Disease::DOID:1686
Compound::DB00291	CtD	Disease::DOID:2531
Compound::DB00544	CtD	Disease::DOID:1612
Compound::DB00445	CtD	Disease::DOID:2531
Compound::DB00594	CtD	Disease::DOID:10763
Compound::DB00443	CtD	Disease::DOID:7148
Compound::DB00361	CtD	Disease::DOID:1612
Compound::DB00881	CtD	Disease::DOID:10763
Compound::DB00635	CtD	Disease::DOID:8577
Compound::DB00503	CtD	Disease::DOID:635
Compound::DB01190	CtD	Disease::DOID:12365
Compound::DB00519	CtD	Disease::DOID:3393
Compound::DB00968	CtD	Disease::DOID:10763
Compound::DB00310	CtD	Disease::DOID:10763
Compound::DB00515	CtD	Disease::DOID:11054
Compound::DB01206	CtD	Disease::DOID:1319
Compound::DB00675	CtD	Disease::DOID:1612
Compound::DB01101	CtD	Disease::DOID:10283
Compound::DB00764	CtD	Disease::DOID:418
Compound::DB00635	CtD	Disease::DOID:9074
Compound::DB01042	CtD	Disease::DOID:1612
Compound::DB00851	CtD	Disease::DOID:4159
Compound::DB01217	CtD	Disease::DOID:1612
Compound::DB00795	CtD	Disease::DOID:7147
Compound::DB01076	CtD	Disease::DOID:10763
Compound::DB01346	CtD	Disease::DOID:12365
Compound::DB01001	CtD	Disease::DOID:3083
Compound::DB01097	CtD	Disease::DOID:7148
Compound::DB00350	CtD	Disease::DOID:10763
Compound::DB00290	CtD	Disease::DOID:2531
Compound::DB05294	CtD	Disease::DOID:1781
Compound::DB00549	CtD	Disease::DOID:2841
Compound::DB01254	CtD	Disease::DOID:2531
Compound::DB00563	CtD	Disease::DOID:11054
Compound::DB01105	CtD	Disease::DOID:9970
Compound::DB00853	CtD	Disease::DOID:4159
Compound::DB00347	CtD	Disease::DOID:1826
Compound::DB00678	CtD	Disease::DOID:9352
Compound::DB00920	CtD	Disease::DOID:2841
Compound::DB00188	CtD	Disease::DOID:2531
Compound::DB00661	CtD	Disease::DOID:10763
Compound::DB00703	CtD	Disease::DOID:1686
Compound::DB01222	CtD	Disease::DOID:8577
Compound::DB00575	CtD	Disease::DOID:1686
Compound::DB00884	CtD	Disease::DOID:5408
Compound::DB00584	CtD	Disease::DOID:10763
Compound::DB04574	CtD	Disease::DOID:11476
Compound::DB00959	CtD	Disease::DOID:4481
Compound::DB01016	CtD	Disease::DOID:11714
Compound::DB00620	CtD	Disease::DOID:9008
Compound::DB01250	CtD	Disease::DOID:8577
Compound::DB00220	CtD	Disease::DOID:635
Compound::DB00444	CtD	Disease::DOID:1324
Compound::DB00468	CtD	Disease::DOID:12365
Compound::DB00851	CtD	Disease::DOID:1115
Compound::DB00695	CtD	Disease::DOID:3393
Compound::DB00674	CtD	Disease::DOID:10652
Compound::DB00544	CtD	Disease::DOID:11934
Compound::DB01234	CtD	Disease::DOID:8893
Compound::DB00337	CtD	Disease::DOID:3310
Compound::DB00860	CtD	Disease::DOID:3310
Compound::DB05039	CtD	Disease::DOID:2841
Compound::DB00442	CtD	Disease::DOID:2043
Compound::DB00291	CtD	Disease::DOID:2998
Compound::DB00865	CtD	Disease::DOID:9970
Compound::DB00563	CtD	Disease::DOID:7148
Compound::DB00104	CtD	Disease::DOID:3277
Compound::DB04845	CtD	Disease::DOID:1612
Compound::DB01039	CtD	Disease::DOID:3393
Compound::DB00908	CtD	Disease::DOID:12365
Compound::DB00443	CtD	Disease::DOID:2377
Compound::DB00570	CtD	Disease::DOID:1324
Compound::DB06699	CtD	Disease::DOID:10283
Compound::DB01016	CtD	Disease::DOID:9352
Compound::DB01076	CtD	Disease::DOID:3393
Compound::DB01073	CtD	Disease::DOID:0060073
Compound::DB00983	CtD	Disease::DOID:3083
Compound::DB00530	CtD	Disease::DOID:1793
Compound::DB00287	CtD	Disease::DOID:1686
Compound::DB00519	CtD	Disease::DOID:10763
Compound::DB01083	CtD	Disease::DOID:9970
Compound::DB06218	CtD	Disease::DOID:1826
Compound::DB00722	CtD	Disease::DOID:3393
Compound::DB00434	CtD	Disease::DOID:4481
Compound::DB00541	CtD	Disease::DOID:0060073
Compound::DB01047	CtD	Disease::DOID:8893
Compound::DB01024	CtD	Disease::DOID:8893
Compound::DB00262	CtD	Disease::DOID:1909
Compound::DB00997	CtD	Disease::DOID:1612
Compound::DB01098	CtD	Disease::DOID:1936
Compound::DB00437	CtD	Disease::DOID:13189
Compound::DB00227	CtD	Disease::DOID:3393
Compound::DB04861	CtD	Disease::DOID:10763
Compound::DB00307	CtD	Disease::DOID:2531
Compound::DB06589	CtD	Disease::DOID:263
Compound::DB00762	CtD	Disease::DOID:1612
Compound::DB00284	CtD	Disease::DOID:9352
Compound::DB00481	CtD	Disease::DOID:11476
Compound::DB00958	CtD	Disease::DOID:184
Compound::DB00451	CtD	Disease::DOID:1459
Compound::DB01097	CtD	Disease::DOID:418
Compound::DB00993	CtD	Disease::DOID:9074
Compound::DB01601	CtD	Disease::DOID:635
Compound::DB00860	CtD	Disease::DOID:7147
Compound::DB01197	CtD	Disease::DOID:3393
Compound::DB00250	CtD	Disease::DOID:1024
Compound::DB01080	CtD	Disease::DOID:1826
Compound::DB01359	CtD	Disease::DOID:3393
Compound::DB00349	CtD	Disease::DOID:1826
Compound::DB00641	CtD	Disease::DOID:1936
Compound::DB00445	CtD	Disease::DOID:2998
Compound::DB00970	CtD	Disease::DOID:2994
Compound::DB00773	CtD	Disease::DOID:363
Compound::DB00741	CtD	Disease::DOID:8893
Compound::DB00853	CtD	Disease::DOID:1909
Compound::DB00563	CtD	Disease::DOID:184
Compound::DB00705	CtD	Disease::DOID:635
Compound::DB00997	CtD	Disease::DOID:2394
Compound::DB01144	CtD	Disease::DOID:1686
Compound::DB01210	CtD	Disease::DOID:1686
Compound::DB00741	CtD	Disease::DOID:9074
Compound::DB00970	CtD	Disease::DOID:4159
Compound::DB00254	CtD	Disease::DOID:12365
Compound::DB01043	CtD	Disease::DOID:10652
Compound::DB01234	CtD	Disease::DOID:3310
Compound::DB01241	CtD	Disease::DOID:3393
Compound::DB01014	CtD	Disease::DOID:8577
Compound::DB00570	CtD	Disease::DOID:263
Compound::DB01048	CtD	Disease::DOID:635
Compound::DB00495	CtD	Disease::DOID:635
Compound::DB01223	CtD	Disease::DOID:3083
Compound::DB01067	CtD	Disease::DOID:9352
Compound::DB01223	CtD	Disease::DOID:2841
Compound::DB00412	CtD	Disease::DOID:9352
Compound::DB00860	CtD	Disease::DOID:9008
Compound::DB01174	CtD	Disease::DOID:1826
Compound::DB00455	CtD	Disease::DOID:2841
Compound::DB01097	CtD	Disease::DOID:9074
Compound::DB05389	CtD	Disease::DOID:2841
Compound::DB00091	CtD	Disease::DOID:7148
Compound::DB01234	CtD	Disease::DOID:2531
Compound::DB01291	CtD	Disease::DOID:2841
Compound::DB01073	CtD	Disease::DOID:2531
Compound::DB00888	CtD	Disease::DOID:0060073
Compound::DB01206	CtD	Disease::DOID:2531
Compound::DB00731	CtD	Disease::DOID:9352
Compound::DB00635	CtD	Disease::DOID:13189
Compound::DB01032	CtD	Disease::DOID:13189
Compound::DB00384	CtD	Disease::DOID:10763
Compound::DB00471	CtD	Disease::DOID:3083
Compound::DB00843	CtD	Disease::DOID:10652
Compound::DB01394	CtD	Disease::DOID:12236
Compound::DB06201	CtD	Disease::DOID:1826
Compound::DB00457	CtD	Disease::DOID:10763
Compound::DB01577	CtD	Disease::DOID:9970
Compound::DB00317	CtD	Disease::DOID:1324
Compound::DB00945	CtD	Disease::DOID:3393
Compound::DB00773	CtD	Disease::DOID:11054
Compound::DB00321	CtD	Disease::DOID:6364
Compound::DB00619	CtD	Disease::DOID:2531
Compound::DB00588	CtD	Disease::DOID:2841
Compound::DB00136	CtD	Disease::DOID:8893
Compound::DB00722	CtD	Disease::DOID:418
Compound::DB00584	CtD	Disease::DOID:3393
Compound::DB00635	CtD	Disease::DOID:8893
Compound::DB04572	CtD	Disease::DOID:11054
Compound::DB00990	CtD	Disease::DOID:1612
Compound::DB00397	CtD	Disease::DOID:9970
Compound::DB00541	CtD	Disease::DOID:4045
Compound::DB00788	CtD	Disease::DOID:13189
Compound::DB00860	CtD	Disease::DOID:8577
Compound::DB00136	CtD	Disease::DOID:11476
Compound::DB01033	CtD	Disease::DOID:8577
Compound::DB00343	CtD	Disease::DOID:10763
Compound::DB00997	CtD	Disease::DOID:10283
Compound::DB01085	CtD	Disease::DOID:1686
Compound::DB00790	CtD	Disease::DOID:3393
Compound::DB00722	CtD	Disease::DOID:10763
Compound::DB01041	CtD	Disease::DOID:1024
Compound::DB00993	CtD	Disease::DOID:2377
Compound::DB00178	CtD	Disease::DOID:3393
Compound::DB01234	CtD	Disease::DOID:7148
Compound::DB00445	CtD	Disease::DOID:1192
Compound::DB00563	CtD	Disease::DOID:2994
Compound::DB00571	CtD	Disease::DOID:10763
Compound::DB01248	CtD	Disease::DOID:1793
Compound::DB01248	CtD	Disease::DOID:2394
Compound::DB01248	CtD	Disease::DOID:10283
Compound::DB00445	CtD	Disease::DOID:363
Compound::DB00443	CtD	Disease::DOID:9074
Compound::DB00987	CtD	Disease::DOID:0060073
Compound::DB00542	CtD	Disease::DOID:10763
Compound::DB00014	CtD	Disease::DOID:1612
Compound::DB01128	CtD	Disease::DOID:10283
Compound::DB00373	CtD	Disease::DOID:1686
Compound::DB01033	CtD	Disease::DOID:2531
Compound::DB01101	CtD	Disease::DOID:219
Compound::DB01077	CtD	Disease::DOID:11476
Compound::DB01248	CtD	Disease::DOID:11934
Compound::DB00523	CtD	Disease::DOID:2531
Compound::DB00995	CtD	Disease::DOID:7148
Compound::DB00635	CtD	Disease::DOID:7147
Compound::DB00796	CtD	Disease::DOID:10763
Compound::DB00398	CtD	Disease::DOID:3571
Compound::DB00635	CtD	Disease::DOID:2377
Compound::DB08882	CtD	Disease::DOID:9352
Compound::DB00997	CtD	Disease::DOID:11054
Compound::DB06697	CtD	Disease::DOID:12365
Compound::DB01030	CtD	Disease::DOID:4362
Compound::DB00806	CtD	Disease::DOID:12365
Compound::DB00819	CtD	Disease::DOID:1826
Compound::DB00740	CtD	Disease::DOID:332
Compound::DB00683	CtD	Disease::DOID:1826
Compound::DB00553	CtD	Disease::DOID:12306
Compound::DB01030	CtD	Disease::DOID:2394
Compound::DB06772	CtD	Disease::DOID:10283
Compound::DB01083	CtD	Disease::DOID:9352
Compound::DB00790	CtD	Disease::DOID:10763
Compound::DB00153	CtD	Disease::DOID:11476
Compound::DB00515	CtD	Disease::DOID:184
Compound::DB00966	CtD	Disease::DOID:10763
Compound::DB00903	CtD	Disease::DOID:10763
Compound::DB00709	CtD	Disease::DOID:635
Compound::DB00818	CtD	Disease::DOID:1826
Compound::DB00361	CtD	Disease::DOID:1324
Compound::DB00459	CtD	Disease::DOID:8893
Compound::DB01234	CtD	Disease::DOID:4481
Compound::DB00411	CtD	Disease::DOID:1686
Compound::DB00221	CtD	Disease::DOID:2841
Compound::DB00806	CtD	Disease::DOID:418
Compound::DB00262	CtD	Disease::DOID:2531
Compound::DB00959	CtD	Disease::DOID:9074
Compound::DB00590	CtD	Disease::DOID:10763
Compound::DB01229	CtD	Disease::DOID:1612
Compound::DB00509	CtD	Disease::DOID:1459
Compound::DB00563	CtD	Disease::DOID:219
Compound::DB00530	CtD	Disease::DOID:263
Compound::DB00993	CtD	Disease::DOID:8778
Compound::DB01018	CtD	Disease::DOID:10763
Compound::DB01042	CtD	Disease::DOID:2394
Compound::DB00996	CtD	Disease::DOID:1826
Compound::DB00620	CtD	Disease::DOID:2841
Compound::DB00999	CtD	Disease::DOID:585
Compound::DB00744	CtD	Disease::DOID:2841
Compound::DB00524	CtD	Disease::DOID:10763
Compound::DB00741	CtD	Disease::DOID:13189
Compound::DB01268	CtD	Disease::DOID:263
Compound::DB00238	CtD	Disease::DOID:635
Compound::DB00795	CtD	Disease::DOID:7148
Compound::DB01229	CtD	Disease::DOID:2394
Compound::DB00700	CtD	Disease::DOID:10763
Compound::DB00373	CtD	Disease::DOID:10763
Compound::DB00859	CtD	Disease::DOID:7148
Compound::DB00860	CtD	Disease::DOID:13189
Compound::DB00273	CtD	Disease::DOID:6364
Compound::DB00724	CtD	Disease::DOID:4159
Compound::DB00515	CtD	Disease::DOID:5041
Compound::DB04868	CtD	Disease::DOID:2531
Compound::DB00970	CtD	Disease::DOID:1192
Compound::DB01194	CtD	Disease::DOID:1686
Compound::DB00443	CtD	Disease::DOID:8577
Compound::DB00175	CtD	Disease::DOID:1936
Compound::DB00570	CtD	Disease::DOID:1612
Compound::DB00997	CtD	Disease::DOID:2998
Compound::DB00625	CtD	Disease::DOID:635
Compound::DB00635	CtD	Disease::DOID:8778
Compound::DB00184	CtD	Disease::DOID:8577
Compound::DB00704	CtD	Disease::DOID:0050741
Compound::DB00959	CtD	Disease::DOID:13189
Compound::DB00871	CtD	Disease::DOID:2841
Compound::DB00373	CtD	Disease::DOID:3393
Compound::DB00563	CtD	Disease::DOID:5041
Compound::DB00214	CtD	Disease::DOID:10763
Compound::DB00275	CtD	Disease::DOID:10763
Compound::DB00768	CtD	Disease::DOID:4481
Compound::DB00627	CtD	Disease::DOID:1936
Compound::DB00860	CtD	Disease::DOID:7148
Compound::DB00981	CtD	Disease::DOID:1686
Compound::DB00860	CtD	Disease::DOID:9074
Compound::DB01579	CtD	Disease::DOID:9970
Compound::DB00230	CtD	Disease::DOID:1826
