source	metaedge	target
Compound::DB00620	CtD	Disease::MESH:D003876
Compound::DB00773	CtD	Disease::MESH:D013736
Compound::DB00869	CtD	Disease::MESH:D005901
Compound::DB00195	CtD	Disease::MESH:D005901
Compound::DB00441	CtD	Disease::MESH:D008175
Compound::DB00091	CtD	Disease::MESH:D011565
Compound::DB00445	CtD	Disease::MESH:D008113
Compound::DB00819	CtD	Disease::MESH:D005901
Compound::DB00970	CtD	Disease::MESH:D005134
Compound::DB00905	CtD	Disease::MESH:D005901
Compound::DB00880	CtD	Disease::MESH:D006973
Compound::DB00695	CtD	Disease::MESH:C536231
Compound::DB08860	CtD	Disease::MESH:D003324
Compound::DB00515	CtD	Disease::MESH:D008175
Compound::DB00900	CtD	Disease::MESH:D000163
Compound::DB00563	CtD	Disease::MESH:D011565
Compound::DB00773	CtD	Disease::MESH:D009217
Compound::DB00635	CtD	Disease::MESH:D012595
Compound::DB00678	CtD	Disease::MESH:D006973
Compound::DB00851	CtD	Disease::MESH:D010190
Compound::DB00445	CtD	Disease::MESH:C537243
Compound::DB00678	CtD	Disease::MESH:D003324
Compound::DB00394	CtD	Disease::MESH:D011565
Compound::DB00989	CtD	Disease::MESH:C536597
Compound::DB00290	CtD	Disease::MESH:D012878
Compound::DB00550	CtD	Disease::MESH:D006111
Compound::DB00762	CtD	Disease::MESH:D019337
Compound::DB00655	CtD	Disease::MESH:C537243
Compound::DB00541	CtD	Disease::MESH:D007680
Compound::DB00736	CtD	Disease::MESH:D001471
Compound::DB00970	CtD	Disease::MESH:D012509
Compound::DB00341	CtD	Disease::MESH:D065631
Compound::DB01197	CtD	Disease::MESH:D006973
Compound::DB01042	CtD	Disease::MESH:D019337
Compound::DB01261	CtD	Disease::MESH:D003924
Compound::DB00195	CtD	Disease::MESH:D006973
Compound::DB00959	CtD	Disease::MESH:D001172
Compound::DB01014	CtD	Disease::MESH:C536215
Compound::DB00262	CtD	Disease::MESH:D005910
Compound::DB00396	CtD	Disease::MESH:D014594
Compound::DB00773	CtD	Disease::MESH:D008175
Compound::DB00361	CtD	Disease::MESH:D019337
Compound::DB00762	CtD	Disease::MESH:D013274
Compound::DB00741	CtD	Disease::MESH:D003876
Compound::DB01005	CtD	Disease::MESH:D019337
Compound::DB00710	CtD	Disease::MESH:D010024
Compound::DB00331	CtD	Disease::MESH:D024821
Compound::DB00421	CtD	Disease::MESH:D006973
Compound::DB00851	CtD	Disease::MESH:D019337
Compound::DB00718	CtD	Disease::MESH:D006509
Compound::DB00966	CtD	Disease::MESH:D003324
Compound::DB01131	CtD	Disease::MESH:D008288
Compound::DB00227	CtD	Disease::MESH:D050197
Compound::DB00273	CtD	Disease::MESH:D004827
Compound::DB00322	CtD	Disease::MESH:D013274
Compound::DB00851	CtD	Disease::MESH:D009217
Compound::DB00177	CtD	Disease::MESH:D006973
Compound::DB00958	CtD	Disease::MESH:D014594
Compound::DB00959	CtD	Disease::MESH:D015535
Compound::DB00773	CtD	Disease::MESH:D019337
Compound::DB00262	CtD	Disease::MESH:D001932
Compound::DB00839	CtD	Disease::MESH:D003924
Compound::DB04572	CtD	Disease::MESH:D012509
Compound::DB00394	CtD	Disease::MESH:D001249
Compound::DB01274	CtD	Disease::MESH:D029424
Compound::DB00958	CtD	Disease::MESH:D005134
Compound::DB01124	CtD	Disease::MESH:D003924
Compound::DB00262	CtD	Disease::DOID:0060073
Compound::DB00949	CtD	Disease::MESH:D004827
Compound::DB00515	CtD	Disease::MESH:D013736
Compound::DB00591	CtD	Disease::MESH:D011565
Compound::DB00997	CtD	Disease::MESH:D013274
Compound::DB00313	CtD	Disease::MESH:D004827
Compound::DB00672	CtD	Disease::MESH:D003924
Compound::DB01234	CtD	Disease::MESH:D008180
Compound::DB00178	CtD	Disease::MESH:D003924
Compound::DB01248	CtD	Disease::MESH:D012878
Compound::DB00445	CtD	Disease::MESH:D013964
Compound::DB00373	CtD	Disease::MESH:D008881
Compound::DB01234	CtD	Disease::MESH:D013167
Compound::DB01590	CtD	Disease::MESH:D007680
Compound::DB00620	CtD	Disease::MESH:D008180
Compound::DB00471	CtD	Disease::MESH:D001249
Compound::DB00773	CtD	Disease::MESH:C537243
Compound::DB01013	CtD	Disease::MESH:D011565
Compound::DB01064	CtD	Disease::MESH:D001249
Compound::DB01162	CtD	Disease::MESH:D006973
Compound::DB00977	CtD	Disease::MESH:C537243
Compound::DB00688	CtD	Disease::MESH:D008180
Compound::DB00882	CtD	Disease::MESH:D053713
Compound::DB01229	CtD	Disease::MESH:D008175
Compound::DB00716	CtD	Disease::MESH:D001249
Compound::DB00773	CtD	Disease::MESH:D012509
Compound::DB01041	CtD	Disease::MESH:D019337
Compound::DB00675	CtD	Disease::MESH:D010190
Compound::DB01200	CtD	Disease::MESH:D003924
Compound::DB00484	CtD	Disease::MESH:D005901
Compound::DB01132	CtD	Disease::MESH:D003924
Compound::DB08865	CtD	Disease::MESH:D008175
Compound::DB00659	CtD	Disease::MESH:D000437
Compound::DB00277	CtD	Disease::MESH:D001249
Compound::DB00620	CtD	Disease::MESH:D001172
Compound::DB01005	CtD	Disease::MESH:D001932
Compound::DB01168	CtD	Disease::MESH:D019337
Compound::DB00553	CtD	Disease::MESH:D019337
Compound::DB00958	CtD	Disease::MESH:D004938
Compound::DB00441	CtD	Disease::MESH:D001749
Compound::DB00443	CtD	Disease::MESH:D013167
Compound::DB01075	CtD	Disease::MESH:D003876
Compound::DB01586	CtD	Disease::MESH:D008105
Compound::DB00995	CtD	Disease::MESH:D015535
Compound::DB01115	CtD	Disease::MESH:D006973
Compound::DB00620	CtD	Disease::MESH:D019337
Compound::DB00286	CtD	Disease::MESH:C537243
Compound::DB01203	CtD	Disease::MESH:D006973
Compound::DB00959	CtD	Disease::MESH:D003876
Compound::DB00762	CtD	Disease::MESH:D003110
Compound::DB01259	CtD	Disease::MESH:D001943
Compound::DB01409	CtD	Disease::MESH:D001249
Compound::DB01222	CtD	Disease::MESH:D001249
Compound::DB05812	CtD	Disease::MESH:C537243
Compound::DB00701	CtD	Disease::MESH:D000163
Compound::DB00709	CtD	Disease::MESH:D006509
Compound::DB00570	CtD	Disease::MESH:D006258
Compound::DB01656	CtD	Disease::MESH:D029424
Compound::DB00985	CtD	Disease::MESH:D003876
Compound::DB01409	CtD	Disease::MESH:D029424
Compound::DB00177	CtD	Disease::MESH:D003924
Compound::DB00563	CtD	Disease::MESH:D009217
Compound::DB06777	CtD	Disease::MESH:D008105
Compound::DB00622	CtD	Disease::MESH:D006973
Compound::DB01136	CtD	Disease::MESH:D006973
Compound::DB00997	CtD	Disease::MESH:D010524
Compound::DB00997	CtD	Disease::MESH:D010190
Compound::DB00244	CtD	Disease::MESH:C536215
Compound::DB00970	CtD	Disease::MESH:D008545
Compound::DB00563	CtD	Disease::MESH:D019337
Compound::DB00764	CtD	Disease::MESH:D001249
Compound::DB01029	CtD	Disease::MESH:D003924
Compound::DB01003	CtD	Disease::MESH:D001249
Compound::DB00398	CtD	Disease::MESH:D007680
Compound::DB00800	CtD	Disease::MESH:D006973
Compound::DB00620	CtD	Disease::MESH:D065631
Compound::DB00563	CtD	Disease::MESH:D013736
Compound::DB00629	CtD	Disease::MESH:D006973
Compound::DB00441	CtD	Disease::MESH:D007680
Compound::DB00774	CtD	Disease::MESH:D006973
Compound::DB00782	CtD	Disease::MESH:D010195
Compound::DB00571	CtD	Disease::MESH:D008881
Compound::DB00630	CtD	Disease::MESH:D010024
Compound::DB01024	CtD	Disease::MESH:D012595
Compound::DB01248	CtD	Disease::MESH:D001943
Compound::DB00987	CtD	Disease::MESH:D019337
Compound::DB00938	CtD	Disease::MESH:D001249
Compound::DB01204	CtD	Disease::MESH:D019337
Compound::DB00999	CtD	Disease::MESH:D006973
Compound::DB00620	CtD	Disease::MESH:D011565
Compound::DB00958	CtD	Disease::MESH:D010051
Compound::DB00480	CtD	Disease::MESH:D019337
Compound::DB01204	CtD	Disease::MESH:C537243
Compound::DB00443	CtD	Disease::MESH:D015535
Compound::DB00627	CtD	Disease::MESH:D003324
Compound::DB00563	CtD	Disease::MESH:D015535
Compound::DB00359	CtD	Disease::MESH:D008288
Compound::DB00700	CtD	Disease::MESH:D003324
Compound::DB01248	CtD	Disease::MESH:D008175
Compound::DB00305	CtD	Disease::MESH:D013274
Compound::DB01006	CtD	Disease::MESH:D001943
Compound::DB00958	CtD	Disease::MESH:D013736
Compound::DB00997	CtD	Disease::MESH:D012509
Compound::DB00947	CtD	Disease::MESH:D001943
Compound::DB01181	CtD	Disease::MESH:D009373
Compound::DB00563	CtD	Disease::MESH:D012595
Compound::DB00635	CtD	Disease::MESH:D029424
Compound::DB00544	CtD	Disease::MESH:D010190
Compound::DB00997	CtD	Disease::MESH:D013964
Compound::DB00983	CtD	Disease::MESH:D001249
Compound::DB00187	CtD	Disease::MESH:D006973
Compound::DB00421	CtD	Disease::MESH:C536231
Compound::DB00958	CtD	Disease::MESH:D001749
Compound::DB00443	CtD	Disease::MESH:D065631
Compound::DB00977	CtD	Disease::MESH:D010024
Compound::DB00851	CtD	Disease::MESH:D010524
Compound::DB00169	CtD	Disease::MESH:D011565
Compound::DB00959	CtD	Disease::MESH:D001249
Compound::DB00776	CtD	Disease::MESH:D004827
Compound::DB00126	CtD	Disease::MESH:C537243
Compound::DB00795	CtD	Disease::MESH:C536215
Compound::DB00544	CtD	Disease::MESH:D001749
Compound::DB00443	CtD	Disease::MESH:D011565
Compound::DB00180	CtD	Disease::MESH:D001249
Compound::DB00291	CtD	Disease::MESH:D010051
Compound::DB00563	CtD	Disease::MESH:D013167
Compound::DB00258	CtD	Disease::MESH:D010024
Compound::DB01196	CtD	Disease::MESH:C537243
Compound::DB00313	CtD	Disease::MESH:D008881
Compound::DB00153	CtD	Disease::MESH:D001172
Compound::DB00444	CtD	Disease::DOID:0060073
Compound::DB02300	CtD	Disease::MESH:D011565
Compound::DB00970	CtD	Disease::MESH:D014594
Compound::DB00264	CtD	Disease::MESH:D006973
Compound::DB06287	CtD	Disease::MESH:D007680
Compound::DB01181	CtD	Disease::MESH:D013736
Compound::DB00552	CtD	Disease::MESH:D019337
Compound::DB01185	CtD	Disease::MESH:D001943
Compound::DB00973	CtD	Disease::MESH:D003324
Compound::DB00290	CtD	Disease::DOID:0060073
Compound::DB00799	CtD	Disease::MESH:D011565
Compound::DB00563	CtD	Disease::DOID:0060073
Compound::DB00722	CtD	Disease::MESH:C536231
Compound::DB01001	CtD	Disease::MESH:D001249
Compound::DB00515	CtD	Disease::MESH:D010524
Compound::DB00014	CtD	Disease::MESH:C537243
Compound::DB00539	CtD	Disease::MESH:D001943
Compound::DB00773	CtD	Disease::MESH:D009373
Compound::DB01268	CtD	Disease::MESH:D010190
Compound::DB00436	CtD	Disease::MESH:D006973
Compound::DB01156	CtD	Disease::MESH:D009765
Compound::DB00909	CtD	Disease::MESH:D004827
Compound::DB00958	CtD	Disease::MESH:D001932
Compound::DB00275	CtD	Disease::MESH:D003324
Compound::DB01234	CtD	Disease::MESH:D001249
Compound::DB00445	CtD	Disease::MESH:D012509
Compound::DB00091	CtD	Disease::MESH:D005923
Compound::DB01229	CtD	Disease::MESH:D007680
Compound::DB00575	CtD	Disease::MESH:D006973
Compound::DB02546	CtD	Disease::MESH:D019337
Compound::DB00449	CtD	Disease::MESH:D005901
Compound::DB00291	CtD	Disease::MESH:D019337
Compound::DB00544	CtD	Disease::MESH:D001943
Compound::DB00445	CtD	Disease::MESH:D019337
Compound::DB00594	CtD	Disease::MESH:D006973
Compound::DB00443	CtD	Disease::MESH:D001172
Compound::DB00361	CtD	Disease::MESH:D001943
Compound::DB00881	CtD	Disease::MESH:D006973
Compound::DB00635	CtD	Disease::MESH:D003093
Compound::DB00503	CtD	Disease::MESH:D000163
Compound::DB01190	CtD	Disease::MESH:D008288
Compound::DB00519	CtD	Disease::MESH:D003324
Compound::DB00968	CtD	Disease::MESH:D006973
Compound::DB00310	CtD	Disease::MESH:D006973
Compound::DB00515	CtD	Disease::MESH:D001749
Compound::DB01206	CtD	Disease::MESH:D001932
Compound::DB00675	CtD	Disease::MESH:D001943
Compound::DB01101	CtD	Disease::MESH:C537243
Compound::DB00764	CtD	Disease::MESH:D012595
Compound::DB00635	CtD	Disease::MESH:D008180
Compound::DB01042	CtD	Disease::MESH:D001943
Compound::DB00851	CtD	Disease::MESH:D012878
Compound::DB01217	CtD	Disease::MESH:D001943
Compound::DB00795	CtD	Disease::MESH:D013167
Compound::DB01076	CtD	Disease::MESH:D006973
Compound::DB01346	CtD	Disease::MESH:D008288
Compound::DB01001	CtD	Disease::MESH:D029424
Compound::DB01097	CtD	Disease::MESH:D001172
Compound::DB00350	CtD	Disease::MESH:D006973
Compound::DB00290	CtD	Disease::MESH:D019337
Compound::DB05294	CtD	Disease::MESH:D013964
Compound::DB00549	CtD	Disease::MESH:D001249
Compound::DB01254	CtD	Disease::MESH:D019337
Compound::DB00563	CtD	Disease::MESH:D001749
Compound::DB01105	CtD	Disease::MESH:D009765
Compound::DB00853	CtD	Disease::MESH:D012878
Compound::DB00347	CtD	Disease::MESH:D004827
Compound::DB00678	CtD	Disease::MESH:D003924
Compound::DB00920	CtD	Disease::MESH:D001249
Compound::DB00188	CtD	Disease::MESH:D019337
Compound::DB00661	CtD	Disease::MESH:D006973
Compound::DB00703	CtD	Disease::MESH:D005901
Compound::DB01222	CtD	Disease::MESH:D003093
Compound::DB00575	CtD	Disease::MESH:D005901
Compound::DB00884	CtD	Disease::MESH:C538098
Compound::DB00584	CtD	Disease::MESH:D006973
Compound::DB04574	CtD	Disease::MESH:D010024
Compound::DB00959	CtD	Disease::MESH:D065631
Compound::DB01016	CtD	Disease::MESH:D016640
Compound::DB00620	CtD	Disease::MESH:D015535
Compound::DB01250	CtD	Disease::MESH:D003093
Compound::DB00220	CtD	Disease::MESH:D000163
Compound::DB00444	CtD	Disease::MESH:D008175
Compound::DB00468	CtD	Disease::MESH:D008288
Compound::DB00851	CtD	Disease::MESH:D012509
Compound::DB00695	CtD	Disease::MESH:D003324
Compound::DB00674	CtD	Disease::MESH:C536597
Compound::DB00544	CtD	Disease::MESH:D006258
Compound::DB01234	CtD	Disease::MESH:D011565
Compound::DB00337	CtD	Disease::MESH:D003876
Compound::DB00860	CtD	Disease::MESH:D003876
Compound::DB05039	CtD	Disease::MESH:D001249
Compound::DB00442	CtD	Disease::MESH:D006509
Compound::DB00291	CtD	Disease::MESH:D013736
Compound::DB00865	CtD	Disease::MESH:D009765
Compound::DB00563	CtD	Disease::MESH:D001172
Compound::DB00104	CtD	Disease::MESH:D013953
Compound::DB04845	CtD	Disease::MESH:D001943
Compound::DB01039	CtD	Disease::MESH:D003324
Compound::DB00908	CtD	Disease::MESH:D008288
Compound::DB00443	CtD	Disease::MESH:D009103
Compound::DB00570	CtD	Disease::MESH:D008175
Compound::DB06699	CtD	Disease::MESH:C537243
Compound::DB01016	CtD	Disease::MESH:D003924
Compound::DB01076	CtD	Disease::MESH:D003324
Compound::DB01073	CtD	Disease::DOID:0060073
Compound::DB00983	CtD	Disease::MESH:D029424
Compound::DB00530	CtD	Disease::MESH:D010190
Compound::DB00287	CtD	Disease::MESH:D005901
Compound::DB00519	CtD	Disease::MESH:D006973
Compound::DB01083	CtD	Disease::MESH:D009765
Compound::DB06218	CtD	Disease::MESH:D004827
Compound::DB00722	CtD	Disease::MESH:D003324
Compound::DB00434	CtD	Disease::MESH:D065631
Compound::DB00541	CtD	Disease::DOID:0060073
Compound::DB01047	CtD	Disease::MESH:D011565
Compound::DB01024	CtD	Disease::MESH:D011565
Compound::DB00262	CtD	Disease::MESH:D008545
Compound::DB00997	CtD	Disease::MESH:D001943
Compound::DB01098	CtD	Disease::MESH:D050197
Compound::DB00437	CtD	Disease::MESH:D015210
Compound::DB00227	CtD	Disease::MESH:D003324
Compound::DB04861	CtD	Disease::MESH:D006973
Compound::DB00307	CtD	Disease::MESH:D019337
Compound::DB06589	CtD	Disease::MESH:D007680
Compound::DB00762	CtD	Disease::MESH:D001943
Compound::DB00284	CtD	Disease::MESH:D003924
Compound::DB00481	CtD	Disease::MESH:D010024
Compound::DB00958	CtD	Disease::MESH:D001859
Compound::DB00451	CtD	Disease::MESH:D007037
Compound::DB01097	CtD	Disease::MESH:D012595
Compound::DB00993	CtD	Disease::MESH:D008180
Compound::DB01601	CtD	Disease::MESH:D000163
Compound::DB00860	CtD	Disease::MESH:D013167
Compound::DB01197	CtD	Disease::MESH:D003324
Compound::DB00250	CtD	Disease::MESH:D007918
Compound::DB01080	CtD	Disease::MESH:D004827
Compound::DB01359	CtD	Disease::MESH:D003324
Compound::DB00349	CtD	Disease::MESH:D004827
Compound::DB00641	CtD	Disease::MESH:D050197
Compound::DB00445	CtD	Disease::MESH:D013736
Compound::DB00970	CtD	Disease::MESH:D009373
Compound::DB00773	CtD	Disease::MESH:D014594
Compound::DB00741	CtD	Disease::MESH:D011565
Compound::DB00853	CtD	Disease::MESH:D008545
Compound::DB00563	CtD	Disease::MESH:D001859
Compound::DB00705	CtD	Disease::MESH:D000163
Compound::DB00997	CtD	Disease::MESH:D010051
Compound::DB01144	CtD	Disease::MESH:D005901
Compound::DB01210	CtD	Disease::MESH:D005901
Compound::DB00741	CtD	Disease::MESH:D008180
Compound::DB00970	CtD	Disease::MESH:D012878
Compound::DB00254	CtD	Disease::MESH:D008288
Compound::DB01043	CtD	Disease::MESH:C536597
Compound::DB01234	CtD	Disease::MESH:D003876
Compound::DB01241	CtD	Disease::MESH:D003324
Compound::DB01014	CtD	Disease::MESH:D003093
Compound::DB00570	CtD	Disease::MESH:D007680
Compound::DB01048	CtD	Disease::MESH:D000163
Compound::DB00495	CtD	Disease::MESH:D000163
Compound::DB01223	CtD	Disease::MESH:D029424
Compound::DB01067	CtD	Disease::MESH:D003924
Compound::DB01223	CtD	Disease::MESH:D001249
Compound::DB00412	CtD	Disease::MESH:D003924
Compound::DB00860	CtD	Disease::MESH:D015535
Compound::DB01174	CtD	Disease::MESH:D004827
Compound::DB00455	CtD	Disease::MESH:D001249
Compound::DB01097	CtD	Disease::MESH:D008180
Compound::DB05389	CtD	Disease::MESH:D001249
Compound::DB00091	CtD	Disease::MESH:D001172
Compound::DB01234	CtD	Disease::MESH:D019337
Compound::DB01291	CtD	Disease::MESH:D001249
Compound::DB01073	CtD	Disease::MESH:D019337
Compound::DB00888	CtD	Disease::DOID:0060073
Compound::DB01206	CtD	Disease::MESH:D019337
Compound::DB00731	CtD	Disease::MESH:D003924
Compound::DB00635	CtD	Disease::MESH:D015210
Compound::DB01032	CtD	Disease::MESH:D015210
Compound::DB00384	CtD	Disease::MESH:D006973
Compound::DB00471	CtD	Disease::MESH:D029424
Compound::DB00843	CtD	Disease::MESH:C536597
Compound::DB01394	CtD	Disease::MESH:D008105
Compound::DB06201	CtD	Disease::MESH:D004827
Compound::DB00457	CtD	Disease::MESH:D006973
Compound::DB01577	CtD	Disease::MESH:D009765
Compound::DB00317	CtD	Disease::MESH:D008175
Compound::DB00945	CtD	Disease::MESH:D003324
Compound::DB00773	CtD	Disease::MESH:D001749
Compound::DB00321	CtD	Disease::MESH:D008881
Compound::DB00619	CtD	Disease::MESH:D019337
Compound::DB00588	CtD	Disease::MESH:D001249
Compound::DB00136	CtD	Disease::MESH:D011565
Compound::DB00722	CtD	Disease::MESH:D012595
Compound::DB00584	CtD	Disease::MESH:D003324
Compound::DB00635	CtD	Disease::MESH:D011565
Compound::DB04572	CtD	Disease::MESH:D001749
Compound::DB00990	CtD	Disease::MESH:D001943
Compound::DB00397	CtD	Disease::MESH:D009765
Compound::DB00541	CtD	Disease::MESH:D009217
Compound::DB00788	CtD	Disease::MESH:D015210
Compound::DB00860	CtD	Disease::MESH:D003093
Compound::DB00136	CtD	Disease::MESH:D010024
Compound::DB01033	CtD	Disease::MESH:D003093
Compound::DB00343	CtD	Disease::MESH:D006973
Compound::DB00997	CtD	Disease::MESH:C537243
Compound::DB01085	CtD	Disease::MESH:D005901
Compound::DB00790	CtD	Disease::MESH:D003324
Compound::DB00722	CtD	Disease::MESH:D006973
Compound::DB01041	CtD	Disease::MESH:D007918
Compound::DB00993	CtD	Disease::MESH:D009103
Compound::DB00178	CtD	Disease::MESH:D003324
Compound::DB01234	CtD	Disease::MESH:D001172
Compound::DB00445	CtD	Disease::MESH:D010524
Compound::DB00563	CtD	Disease::MESH:D009373
Compound::DB00571	CtD	Disease::MESH:D006973
Compound::DB01248	CtD	Disease::MESH:D010190
Compound::DB01248	CtD	Disease::MESH:D010051
Compound::DB01248	CtD	Disease::MESH:C537243
Compound::DB00445	CtD	Disease::MESH:D014594
Compound::DB00443	CtD	Disease::MESH:D008180
Compound::DB00987	CtD	Disease::DOID:0060073
Compound::DB00542	CtD	Disease::MESH:D006973
Compound::DB00014	CtD	Disease::MESH:D001943
Compound::DB01128	CtD	Disease::MESH:C537243
Compound::DB00373	CtD	Disease::MESH:D005901
Compound::DB01033	CtD	Disease::MESH:D019337
Compound::DB01101	CtD	Disease::MESH:D003110
Compound::DB01077	CtD	Disease::MESH:D010024
Compound::DB01248	CtD	Disease::MESH:D006258
Compound::DB00523	CtD	Disease::MESH:D019337
Compound::DB00995	CtD	Disease::MESH:D001172
Compound::DB00635	CtD	Disease::MESH:D013167
Compound::DB00796	CtD	Disease::MESH:D006973
Compound::DB00398	CtD	Disease::MESH:D008113
Compound::DB00635	CtD	Disease::MESH:D009103
Compound::DB08882	CtD	Disease::MESH:D003924
Compound::DB00997	CtD	Disease::MESH:D001749
Compound::DB06697	CtD	Disease::MESH:D008288
Compound::DB01030	CtD	Disease::MESH:D002583
Compound::DB00806	CtD	Disease::MESH:D008288
Compound::DB00819	CtD	Disease::MESH:D004827
Compound::DB00740	CtD	Disease::MESH:D000690
Compound::DB00683	CtD	Disease::MESH:D004827
Compound::DB00553	CtD	Disease::MESH:D014820
