drugbank_id	mesh_id	source	target	edges
DB00159	D003550	Compound::DB00159	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB00159	D003924	Compound::DB00159	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB00159	D003928	Compound::DB00159	Disease::MESH:D003928	DRUGBANK::treats::Compound:Disease
DB00161	D006501	Compound::DB00161	Disease::MESH:D006501	DRUGBANK::treats::Compound:Disease
DB00161	D010661	Compound::DB00161	Disease::MESH:D010661	DRUGBANK::treats::Compound:Disease
DB00162	D014802	Compound::DB00162	Disease::MESH:D014802	DRUGBANK::treats::Compound:Disease
DB00163	D014811	Compound::DB00163	Disease::MESH:D014811	DRUGBANK::treats::Compound:Disease
DB00163	D003550	Compound::DB00163	Disease::MESH:D003550	DRUGBANK::treats::Compound:Disease
DB00163	D002779	Compound::DB00163	Disease::MESH:D002779	DRUGBANK::treats::Compound:Disease
DB00163	D008107	Compound::DB00163	Disease::MESH:D008107	DRUGBANK::treats::Compound:Disease
DB00163	D000012	Compound::DB00163	Disease::MESH:D000012	DRUGBANK::treats::Compound:Disease
DB00165	D026681	Compound::DB00165	Disease::MESH:D026681	DRUGBANK::treats::Compound:Disease
DB00165	D010523	Compound::DB00165	Disease::MESH:D010523	DRUGBANK::treats::Compound:Disease
DB00165	D009325	Compound::DB00165	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB00167	D001927	Compound::DB00167	Disease::MESH:D001927	DRUGBANK::treats::Compound:Disease
DB00167	D020820	Compound::DB00167	Disease::MESH:D020820	DRUGBANK::treats::Compound:Disease
DB00169	D012279	Compound::DB00169	Disease::MESH:D012279	DRUGBANK::treats::Compound:Disease
DB00169	D063730	Compound::DB00169	Disease::MESH:D063730	DRUGBANK::treats::Compound:Disease
DB00169	D007011	Compound::DB00169	Disease::MESH:D007011	DRUGBANK::treats::Compound:Disease
DB00169	D007015	Compound::DB00169	Disease::MESH:D007015	DRUGBANK::treats::Compound:Disease
DB00169	D014808	Compound::DB00169	Disease::MESH:D014808	DRUGBANK::treats::Compound:Disease
DB00169	D048550	Compound::DB00169	Disease::MESH:D048550	DRUGBANK::treats::Compound:Disease
DB00169	D010024	Compound::DB00169	Disease::MESH:D010024	DRUGBANK::treats::Compound:Disease
DB00169	D007676	Compound::DB00169	Disease::MESH:D007676	DRUGBANK::treats::Compound:Disease
DB00175	D003327	Compound::DB00175	Disease::MESH:D003327	DRUGBANK::treats::Compound:Disease
DB00175	D006938	Compound::DB00175	Disease::MESH:D006938	DRUGBANK::treats::Compound:Disease
DB00175	D009203	Compound::DB00175	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00175	D002318	Compound::DB00175	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB00175	D003328	Compound::DB00175	Disease::MESH:D003328	DRUGBANK::treats::Compound:Disease
DB00175	D020521	Compound::DB00175	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00175	D003324	Compound::DB00175	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB00175	D006937	Compound::DB00175	Disease::MESH:D006937	DRUGBANK::treats::Compound:Disease
DB00175	D050171	Compound::DB00175	Disease::MESH:D050171	DRUGBANK::treats::Compound:Disease
DB00175	D006953	Compound::DB00175	Disease::MESH:D006953	DRUGBANK::treats::Compound:Disease
DB00175	D006952	Compound::DB00175	Disease::MESH:D006952	DRUGBANK::treats::Compound:Disease
DB00175	D050197	Compound::DB00175	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB00176	D009771	Compound::DB00176	Disease::MESH:D009771	DRUGBANK::treats::Compound:Disease
DB00176	D052018	Compound::DB00176	Disease::MESH:D052018	DRUGBANK::treats::Compound:Disease
DB00177	D006973	Compound::DB00177	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00177	D002318	Compound::DB00177	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB00177	D020521	Compound::DB00177	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00177	D009203	Compound::DB00177	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00177	D006333	Compound::DB00177	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB00177	D008312	Compound::DB00177	Disease::MESH:D008312	DRUGBANK::treats::Compound:Disease
DB00177	D018487	Compound::DB00177	Disease::MESH:D018487	DRUGBANK::treats::Compound:Disease
DB00178	D006973	Compound::DB00178	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00178	D009203	Compound::DB00178	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00178	D006333	Compound::DB00178	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB00178	D020521	Compound::DB00178	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00178	D002318	Compound::DB00178	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB00178	D007674	Compound::DB00178	Disease::MESH:D007674	DRUGBANK::treats::Compound:Disease
DB00178	D003920	Compound::DB00178	Disease::MESH:D003920	DRUGBANK::treats::Compound:Disease
DB00179	D055623	Compound::DB00179	Disease::MESH:D055623	DRUGBANK::treats::Compound:Disease
DB00180	D001249	Compound::DB00180	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB00181	D009103	Compound::DB00181	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB00181	D001986	Compound::DB00181	Disease::MESH:D001986	DRUGBANK::treats::Compound:Disease
DB00181	D010146	Compound::DB00181	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB00181	D013035	Compound::DB00181	Disease::MESH:D013035	DRUGBANK::treats::Compound:Disease
DB00181	D020521	Compound::DB00181	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00181	D002547	Compound::DB00181	Disease::MESH:D002547	DRUGBANK::treats::Compound:Disease
DB00181	D010300	Compound::DB00181	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB00182	D001289	Compound::DB00182	Disease::MESH:D001289	DRUGBANK::treats::Compound:Disease
DB00182	D002493	Compound::DB00182	Disease::MESH:D002493	DRUGBANK::treats::Compound:Disease
DB00182	D009290	Compound::DB00182	Disease::MESH:D009290	DRUGBANK::treats::Compound:Disease
DB00182	D001523	Compound::DB00182	Disease::MESH:D001523	DRUGBANK::treats::Compound:Disease
DB00182	D012893	Compound::DB00182	Disease::MESH:D012893	DRUGBANK::treats::Compound:Disease
DB00182	D009765	Compound::DB00182	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB00182	D059350	Compound::DB00182	Disease::MESH:D059350	DRUGBANK::treats::Compound:Disease
DB00185	D014987	Compound::DB00185	Disease::MESH:D014987	DRUGBANK::treats::Compound:Disease
DB00185	D013577	Compound::DB00185	Disease::MESH:D013577	DRUGBANK::treats::Compound:Disease
DB00186	D001008	Compound::DB00186	Disease::MESH:D001008	DRUGBANK::treats::Compound:Disease
DB00186	D009497	Compound::DB00186	Disease::MESH:D009497	DRUGBANK::treats::Compound:Disease
DB00186	D007319	Compound::DB00186	Disease::MESH:D007319	DRUGBANK::treats::Compound:Disease
DB00186	D000647	Compound::DB00186	Disease::MESH:D000647	DRUGBANK::treats::Compound:Disease
DB00186	D013226	Compound::DB00186	Disease::MESH:D013226	DRUGBANK::treats::Compound:Disease
DB00186	D000430	Compound::DB00186	Disease::MESH:D000430	DRUGBANK::treats::Compound:Disease
DB00186	D013035	Compound::DB00186	Disease::MESH:D013035	DRUGBANK::treats::Compound:Disease
DB00186	D003693	Compound::DB00186	Disease::MESH:D003693	DRUGBANK::treats::Compound:Disease
DB00186	D009325	Compound::DB00186	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB00186	D002389	Compound::DB00186	Disease::MESH:D002389	DRUGBANK::treats::Compound:Disease
DB00187	D001281	Compound::DB00187	Disease::MESH:D001281	DRUGBANK::treats::Compound:Disease
DB00187	D001282	Compound::DB00187	Disease::MESH:D001282	DRUGBANK::treats::Compound:Disease
DB00187	D013616	Compound::DB00187	Disease::MESH:D013616	DRUGBANK::treats::Compound:Disease
DB00188	D009101	Compound::DB00188	Disease::MESH:D009101	DRUGBANK::treats::Compound:Disease
DB00188	D020522	Compound::DB00188	Disease::MESH:D020522	DRUGBANK::treats::Compound:Disease
DB00189	D007319	Compound::DB00189	Disease::MESH:D007319	DRUGBANK::treats::Compound:Disease
DB00190	D010300	Compound::DB00190	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB00190	D010301	Compound::DB00190	Disease::MESH:D010301	DRUGBANK::treats::Compound:Disease
DB00190	D020734	Compound::DB00190	Disease::MESH:D020734	DRUGBANK::treats::Compound:Disease
DB00190	D009325	Compound::DB00190	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB00191	D009765	Compound::DB00191	Disease::MESH:D009765	DRUGBANK::treats::Compound:Disease
DB00191	D006973	Compound::DB00191	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00191	D006949	Compound::DB00191	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB00191	D050177	Compound::DB00191	Disease::MESH:D050177	DRUGBANK::treats::Compound:Disease
DB00192	D001145	Compound::DB00192	Disease::MESH:D001145	DRUGBANK::treats::Compound:Disease
DB00193	D010146	Compound::DB00193	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB00194	D002644	Compound::DB00194	Disease::MESH:D002644	DRUGBANK::treats::Compound:Disease
DB00194	D006562	Compound::DB00194	Disease::MESH:D006562	DRUGBANK::treats::Compound:Disease
DB00194	D006561	Compound::DB00194	Disease::MESH:D006561	DRUGBANK::treats::Compound:Disease
DB00195	D006973	Compound::DB00195	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00196	D009181	Compound::DB00196	Disease::MESH:D009181	DRUGBANK::treats::Compound:Disease
DB00196	D002180	Compound::DB00196	Disease::MESH:D002180	DRUGBANK::treats::Compound:Disease
DB00196	D016919	Compound::DB00196	Disease::MESH:D016919	DRUGBANK::treats::Compound:Disease
DB00196	D014552	Compound::DB00196	Disease::MESH:D014552	DRUGBANK::treats::Compound:Disease
DB00196	D010532	Compound::DB00196	Disease::MESH:D010532	DRUGBANK::treats::Compound:Disease
DB00196	D010538	Compound::DB00196	Disease::MESH:D010538	DRUGBANK::treats::Compound:Disease
DB00196	D007249	Compound::DB00196	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB00197	D003924	Compound::DB00197	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB00198	C531629	Compound::DB00198	Disease::MESH:C531629	DRUGBANK::treats::Compound:Disease
DB00198	D007251	Compound::DB00198	Disease::MESH:D007251	DRUGBANK::treats::Compound:Disease
DB00199	D012141	Compound::DB00199	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB00199	D008088	Compound::DB00199	Disease::MESH:D008088	DRUGBANK::treats::Compound:Disease
DB00199	D014917	Compound::DB00199	Disease::MESH:D014917	DRUGBANK::treats::Compound:Disease
DB00199	D007877	Compound::DB00199	Disease::MESH:D007877	DRUGBANK::treats::Compound:Disease
DB00199	D004165	Compound::DB00199	Disease::MESH:D004165	DRUGBANK::treats::Compound:Disease
DB00199	D012213	Compound::DB00199	Disease::MESH:D012213	DRUGBANK::treats::Compound:Disease
DB00199	D012874	Compound::DB00199	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB00199	D013207	Compound::DB00199	Disease::MESH:D013207	DRUGBANK::treats::Compound:Disease
DB00199	D004894	Compound::DB00199	Disease::MESH:D004894	DRUGBANK::treats::Compound:Disease
DB00199	D003141	Compound::DB00199	Disease::MESH:D003141	DRUGBANK::treats::Compound:Disease
DB00199	D004404	Compound::DB00199	Disease::MESH:D004404	DRUGBANK::treats::Compound:Disease
DB00199	D004749	Compound::DB00199	Disease::MESH:D004749	DRUGBANK::treats::Compound:Disease
DB00199	D013587	Compound::DB00199	Disease::MESH:D013587	DRUGBANK::treats::Compound:Disease
DB00199	D003877	Compound::DB00199	Disease::MESH:D003877	DRUGBANK::treats::Compound:Disease
DB00199	D002690	Compound::DB00199	Disease::MESH:D002690	DRUGBANK::treats::Compound:Disease
DB00199	D003231	Compound::DB00199	Disease::MESH:D003231	DRUGBANK::treats::Compound:Disease
DB00199	D011014	Compound::DB00199	Disease::MESH:D011014	DRUGBANK::treats::Compound:Disease
DB00199	D007239	Compound::DB00199	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB00199	D014526	Compound::DB00199	Disease::MESH:D014526	DRUGBANK::treats::Compound:Disease
DB00200	D000752	Compound::DB00200	Disease::MESH:D000752	DRUGBANK::treats::Compound:Disease
DB00200	D014806	Compound::DB00200	Disease::MESH:D014806	DRUGBANK::treats::Compound:Disease
DB00200	D002446	Compound::DB00200	Disease::MESH:D002446	DRUGBANK::treats::Compound:Disease
DB00200	D006980	Compound::DB00200	Disease::MESH:D006980	DRUGBANK::treats::Compound:Disease
DB00200	D001660	Compound::DB00200	Disease::MESH:D001660	DRUGBANK::treats::Compound:Disease
DB00200	D010190	Compound::DB00200	Disease::MESH:D010190	DRUGBANK::treats::Compound:Disease
DB00200	D007674	Compound::DB00200	Disease::MESH:D007674	DRUGBANK::treats::Compound:Disease
DB00200	D011041	Compound::DB00200	Disease::MESH:D011041	DRUGBANK::treats::Compound:Disease
DB00201	D001997	Compound::DB00201	Disease::MESH:D001997	DRUGBANK::treats::Compound:Disease
DB00201	D012131	Compound::DB00201	Disease::MESH:D012131	DRUGBANK::treats::Compound:Disease
DB00203	D007172	Compound::DB00203	Disease::MESH:D007172	DRUGBANK::treats::Compound:Disease
DB00203	D006976	Compound::DB00203	Disease::MESH:D006976	DRUGBANK::treats::Compound:Disease
DB00203	C536282	Compound::DB00203	Disease::MESH:C536282	DRUGBANK::treats::Compound:Disease
DB00203	D000081029	Compound::DB00203	Disease::MESH:D000081029	DRUGBANK::treats::Compound:Disease
DB00203	D010661	Compound::DB00203	Disease::MESH:D010661	DRUGBANK::treats::Compound:Disease
DB00203	D003240	Compound::DB00203	Disease::MESH:D003240	DRUGBANK::treats::Compound:Disease
DB00204	D001281	Compound::DB00204	Disease::MESH:D001281	DRUGBANK::treats::Compound:Disease
DB00204	D001282	Compound::DB00204	Disease::MESH:D001282	DRUGBANK::treats::Compound:Disease
DB00205	D014123	Compound::DB00205	Disease::MESH:D014123	DRUGBANK::treats::Compound:Disease
DB00205	D008288	Compound::DB00205	Disease::MESH:D008288	DRUGBANK::treats::Compound:Disease
DB00205	C531736	Compound::DB00205	Disease::MESH:C531736	DRUGBANK::treats::Compound:Disease
DB00206	D006973	Compound::DB00206	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00207	D029424	Compound::DB00207	Disease::MESH:D029424	DRUGBANK::treats::Compound:Disease
DB00207	D010612	Compound::DB00207	Disease::MESH:D010612	DRUGBANK::treats::Compound:Disease
DB00207	D014069	Compound::DB00207	Disease::MESH:D014069	DRUGBANK::treats::Compound:Disease
DB00207	D013207	Compound::DB00207	Disease::MESH:D013207	DRUGBANK::treats::Compound:Disease
DB00207	D014526	Compound::DB00207	Disease::MESH:D014526	DRUGBANK::treats::Compound:Disease
DB00207	D002575	Compound::DB00207	Disease::MESH:D002575	DRUGBANK::treats::Compound:Disease
DB00207	D002602	Compound::DB00207	Disease::MESH:D002602	DRUGBANK::treats::Compound:Disease
DB00208	D020521	Compound::DB00208	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00209	D053201	Compound::DB00209	Disease::MESH:D053201	DRUGBANK::treats::Compound:Disease
DB00209	D053202	Compound::DB00209	Disease::MESH:D053202	DRUGBANK::treats::Compound:Disease
DB00210	D000152	Compound::DB00210	Disease::MESH:D000152	DRUGBANK::treats::Compound:Disease
DB00211	D007024	Compound::DB00211	Disease::MESH:D007024	DRUGBANK::treats::Compound:Disease
DB00211	C537860	Compound::DB00211	Disease::MESH:C537860	DRUGBANK::treats::Compound:Disease
DB00212	D006973	Compound::DB00212	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00212	D006333	Compound::DB00212	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB00213	D005764	Compound::DB00213	Disease::MESH:D005764	DRUGBANK::treats::Compound:Disease
DB00213	D015043	Compound::DB00213	Disease::MESH:D015043	DRUGBANK::treats::Compound:Disease
DB00213	D012734	Compound::DB00213	Disease::MESH:D012734	DRUGBANK::treats::Compound:Disease
DB00213	D006356	Compound::DB00213	Disease::MESH:D006356	DRUGBANK::treats::Compound:Disease
DB00214	D004487	Compound::DB00214	Disease::MESH:D004487	DRUGBANK::treats::Compound:Disease
DB00214	D006333	Compound::DB00214	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB00214	D007674	Compound::DB00214	Disease::MESH:D007674	DRUGBANK::treats::Compound:Disease
DB00214	D051437	Compound::DB00214	Disease::MESH:D051437	DRUGBANK::treats::Compound:Disease
DB00214	D006973	Compound::DB00214	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00215	D020018	Compound::DB00215	Disease::MESH:D020018	DRUGBANK::treats::Compound:Disease
DB00215	D009771	Compound::DB00215	Disease::MESH:D009771	DRUGBANK::treats::Compound:Disease
DB00215	D003929	Compound::DB00215	Disease::MESH:D003929	DRUGBANK::treats::Compound:Disease
DB00216	D008881	Compound::DB00216	Disease::MESH:D008881	DRUGBANK::treats::Compound:Disease
DB00216	D004827	Compound::DB00216	Disease::MESH:D004827	DRUGBANK::treats::Compound:Disease
DB00217	D006973	Compound::DB00217	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00218	D008174	Compound::DB00218	Disease::MESH:D008174	DRUGBANK::treats::Compound:Disease
DB00218	D012852	Compound::DB00218	Disease::MESH:D012852	DRUGBANK::treats::Compound:Disease
DB00218	D011014	Compound::DB00218	Disease::MESH:D011014	DRUGBANK::treats::Compound:Disease
DB00218	D003234	Compound::DB00218	Disease::MESH:D003234	DRUGBANK::treats::Compound:Disease
DB00221	D001249	Compound::DB00221	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB00221	D012135	Compound::DB00221	Disease::MESH:D012135	DRUGBANK::treats::Compound:Disease
DB00222	D003924	Compound::DB00222	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB00222	D007003	Compound::DB00222	Disease::MESH:D007003	DRUGBANK::treats::Compound:Disease
DB00223	D011536	Compound::DB00223	Disease::MESH:D011536	DRUGBANK::treats::Compound:Disease
DB00223	D012871	Compound::DB00223	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB00224	D015658	Compound::DB00224	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB00225	D002526	Compound::DB00225	Disease::MESH:D002526	DRUGBANK::treats::Compound:Disease
DB00226	D006973	Compound::DB00226	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00227	D009203	Compound::DB00227	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00227	D000789	Compound::DB00227	Disease::MESH:D000789	DRUGBANK::treats::Compound:Disease
DB00227	D002318	Compound::DB00227	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB00227	D050171	Compound::DB00227	Disease::MESH:D050171	DRUGBANK::treats::Compound:Disease
DB00227	D050197	Compound::DB00227	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB00227	D006937	Compound::DB00227	Disease::MESH:D006937	DRUGBANK::treats::Compound:Disease
DB00227	D003324	Compound::DB00227	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB00227	D003327	Compound::DB00227	Disease::MESH:D003327	DRUGBANK::treats::Compound:Disease
DB00227	D006938	Compound::DB00227	Disease::MESH:D006938	DRUGBANK::treats::Compound:Disease
DB00227	D003920	Compound::DB00227	Disease::MESH:D003920	DRUGBANK::treats::Compound:Disease
DB00227	D020521	Compound::DB00227	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
